,Arabic,English
223,«مَنْ طَلَبَ الْعِلْمَ ابْتِغَاءَ الْآخِرَةَ أَدْرَكَهَا وَمَنْ طَلَبَ الْعِلْمَ ابْتِغَاءَ الدُّنْيَا فَهُوَ حَظَّهُ مِنْهُ» وَقَالَ الزُّهْرِيُّ: فَذَاكَ حَظُّهُ مِنْهَا,"“Whoever seeks knowledge, desiring by it the Hereafter, will attain it (i.e. Paradise). And whoever seeks knowledge, desiring by it the worldly life, that (i.e. worldly life) will be his share from it.” Az-Zuhree said: “Meaning: That is his portion from it.”"
224,104 – أَخْبَرَنِي أَبُو مُحَمَّدٍ الْحَسَنُ بْنُ أَحْمَدَ الْحَرْبِيُّ الْخَطِيبُ، قَالَ: أَنَا أَحْمَدُ بْنُ جَعْفَرِ بْنِ حَمْدَانَ، أَنَّ الْعَبَّاسَ بْنَ يُوسُفَ الشَّكَلِيَّ، حَدَّثَهُمْ، حدثنا مُحَمَّدُ بْنُ مَاهَانَ، نا مُحَمَّدُ بْنُ يَزِيدَ بْنِ خُنَيْسٍ [ص:67]، قَالَ: سَمِعْتُ وُهَيْبَ بْنَ الْوَرْدِ، يَقُولُ:,"[104] Abu Muhammad Al-Hasan bin Ahmad Al-Harbee, the Khateeb, informed us, saying: Ahmad bin Ja’far bin Hamdaan informed us that Al’Abbaas bin Yoosuf Ash- Shaklee narrated to us: Muhammad bin Maahaan narrated to us: Muhammad bin Yazeed bin Khunais narrated to us, saying: I heard Wuhaib bin Al-Warad say: The parable of an evil scholar was given, so it was said:"
225,“ضُرِبَ مَثَلُ عَالِمِ السُّوءِ فَقِيلَ: مَثَلُ الْعَالِمِ السُّوءِ كَمَثَلِ حَجَرٍ وُقِعَ فِي سَاقِيَةٍ، فَلَا هُوَ يَشْرَبُ مِنَ الْمَاءِ، وَلَا هُوَ يُخَلِّي عَنِ الْمَاءِ فَيَحْيَى بِهِ الشَّجَرُ، وَلَوْ أَنَّ عُلَمَاءَ السُّوءِ نَصَحُوا لِلَّهَ فِي عِبَادِهِ فَقَالُوا: يَا عِبَادَ اللَّهِ اسْمَعُوا مَا نُخْبِرُكُمْ بِهِ عَنْ نَبِيِّكُمْ وَصَالِحِ سَلَفِكُمْ فَاعْمَلُوا بِهِ، وَلَا تَنْظُرُوا إِلَى أَعْمَالِنَا هَذِهِ الْفَشِلَةِ فَإِنَّا قَوْمٌ مَفْتُونُونَ، كَانُوا قَدْ نَصَحُوا للَّهِ فِي عِبَادِهِ وَلَكِنَّهُمْ يُرِيدُونَ أَنْ يَدْعُوا عِبَادَ اللَّهِ إِلَى أَعْمَالِهِمُ الْقَبِيحَةِ فَيَدْخُلُوا مَعَهُمْ فِيهَا”,"“The example of an evil scholar is like that of a large rock that was pushed into an irrigation canal. So it neither absorbs the water nor does it allow it to pass in order to bring life to the trees. And if only the scholars of evil were to be sincere to Allaah with regard to His servants by saying: ‘O servants of Allaah! Listen to what we will inform you from your Prophet and the pious amongst your predecessors, then act upon it and do not look at our worthless actions, for we are afflicted people’, they would have truly been sincere to Allaah in advising His servants. However, they only desire to call the servants of Allaah to their vile actions, thus causing them to commit them along with them.”"
226,105 – أَخْبَرَنَا أَبُو الْقَاسِمِ عَلِيُّ بْنُ مُحَمَّدِ بْنِ عَلِيٍّ الْإِيَادِيُّ نا أَبُو بَكْرٍ مُحَمَّدُ بْنُ عَبْدِ اللَّهِ بْنِ صَالِحٍ الْأَبْهَرِيُّ، ثنا عُثْمَانُ بْنُ عَلِيٍّ، نا عَبْدُ الرَّحْمَنِ بْنُ مُحَمَّدٍ الشَّامِيُّ، نا إِسْحَاقُ بْنُ مُوسَى الْأَنْصَارِيُّ، قَالَ: سَمِعْتُ ابْنَ عُيَيْنَةَ، يَقُولُ:,"[105] Abul-Qaasim ‘Alee bin Muhammad bin ‘Alee Al-Iyaadee informed us: Abu Bakr Muhammad bin ‘Abdillaah bin Saalih Al-Abharee narrated to us: ‘Uthmaan bin ‘Alee narrated to us: ‘Abdur-Rahmaan bin Muhammad Ash-Shaamee narrated to us: Ishaaq bin Moosaa Al-Ansaaree narrated to us, saying: I heard Ibn ‘Uyainah say: ‘Eesaa (bin Maryam), peace be on him, said:"
227,«قَالَ عِيسَى عَلَيْهِ السَّلَامُ» : «يَا عُلَمَاءَ السُّوءِ جَعَلْتُمُ الدُّنْيَا عَلَى رُؤُوسِكُمْ وَالْآخِرَةَ تَحْتَ أَقْدَامِكُمْ، قَوْلُكُمْ شِفَاءٌ وَعَمَلُكُمْ دَاءٌ مَثَلُكُمْ مِثْلُ شَجَرَةِ الدَّفْلِي تُعْجِبُ مِنْ رَآهَا، وَتَقْتُلُ مَنْ أَكَلَهَا»,"“O Scholars of evil! You have put the worldly life at the top of your heads and the Hereafter below your feet. Your speech is a cure, but your actions are a disease. Your example is like that of a Diflee (i.e. Oleander tree) – it pleases the one who looks at it but kills the one who eats from it.”"
228,106 – أَخْبَرَنَا الْحَسَنُ بْنُ عَلِيٍّ الْجَوْهَرِيُّ، قَالَ: أَنْبَأَ مُحَمَّدُ بْنُ عِمْرَانَ بْنِ مُوسَى الْمَرْزُبَانِيُّ، ثنا أَحْمَدُ بْنُ مُحَمَّدِ بْنِ عِيسَى الْمَكِّيُّ، ثنا مُحَمَّدُ بْنُ الْقَاسِمِ بْنِ خَلَّادٍ، نا عَبْدُ الْغَفُورِ بْنُ عَبْدِ الْعَزِيزِ، عَنْ أَبِيهِ، عَنْ وَهْبِ بْنِ مُنَبِّهٍ، «أَنَّ عِيسَى بْنَ مَرْيَمَ، عَلَيْهِ السَّلَامُ» قَالَ:,"[106] Al-Hasan bin ‘Alee Al-Jawharee informed us, saying: Muhammad bin ‘Imraan bin Moosaa Al-Marzabaanee reported to us: Ahmad bin Muhammad bin ‘Eesaa Al- Makkee narrated to us: Muhammad bin Al-Qaasim bin Khalaad narrated to us: ‘Abdul-Ghafoor bin ‘Abdil-‘Azeez narrated to us from his father from Wahb bin Munabbih that ‘Eesaa bin Maryam, peace be on him, said:"
229,“وَيْلُكُمْ يَا عَبِيدَ الدُّنْيَا، مَاذَا يُغْنِي عَنِ الْأَعْمَى سَعَةُ نُورِ الشَّمْسِ، وَهُوَ لَا يُبْصِرُهَا كَذَلِكَ لَا يُغْنِي عَنِ الْعَالِمِ كَثْرَةُ عِلْمِهِ إِذَا لَمْ يَعْمَلْ بِهِ، مَا أَكْثَرَ أَثْمَارَ الشَّجَرِ وَلَيْسَ كُلُّهَا يَنْفَعُ وَلَا يُؤْكَلُ، وَمَا أَكْثَرَ الْعُلَمَاءُ وَلَيْسَ كُلُّكُمْ يَنْتَفِعُ بِمَا عَلِمَ,"“Woe to you, O worshippers of the worldly life! To what avail is the vastness of the sun’s light to a blind man if he is not able to see it? Likewise, it is of no avail to a scholar to have much knowledge if he does not act upon it. How numerous are the fruits of the tree, yet not all of them are useful or eaten. And how numerous are the scholars yet not all of you implements what he knows."
230,فَاحْتَفِظُوا مِنَ الْعُلَمَاءِ الْكَذَبَةِ الَّذِينَ عَلَيْهِمْ لِبَاسُ الصُّوفِ مُنَكِّسِينَ رُؤُوسَهُمْ إِلَى الْأَرْضِ يُطْرِفُونَ مِنْ تَحْتِ حَوَاجِبِهِمْ، كَمَا تَرْمُقُ الذُّبَابُ، قَوْلُهُمْ مُخَالِفٌ فِعْلَهُمْ، مَنْ يَجْتَنِي مِنَ الشَّوْكِ الْعِنَبَ وَمِنَ الْحَنْظَلِ التِّينَ؟،,"So guard yourselves from the deceitful scholars – those who wear garments of wool and have their heads bowed down to the floor, squinting from under their veils, just as the flies gaze. Their statements are in opposition to their actions. Who can produce harvest from thorny grapes and from colcynth dates?"
231,كَذَلِكَ لَا يُثْمِرُ قَوْلُ الْعَالِمِ الْكَذَّابِ إِلَّا زُورًا، إِنَّ الْبَعِيرَ إِذَا لَمْ يُوثِقْهُ صَاحِبُهُ فِي الْبَرِيَّةِ نَزَعَ إِلَى وَطَنِهِ وَأَصْلِهِ، وَإِنَّ الْعِلْمَ إِذَا لَمْ يَعْمَلْ بِهِ صَاحِبُهُ خَرَجَ مِنْ صَدْرِهِ، وَتَخَلَّى مِنْهُ، وَعَطَّلَهُ، وَإِنَّ الزَّرْعَ لَا يَصْلُحُ إِلَّا بِالْمَاءِ وَالتُّرَابِ، كَذَلِكَ لَا يَصْلُحُ الْإِيمَانُ إِلَّا بِالْعِلْمِ وَالْعَمَلِ،,"Likewise, the statement of the dishonest scholar produces nothing but falsehood. Verily, when the camel is not fastened to the earth by its owner, it will take off to its homeland and place of origin. And verily when knowledge is not practiced by its possessor, it leaves from his heart, frees itself from him and neglects him. And indeed crops are no good unless it has water and soil. Such is the case with Eemaan – it is no good unless it is accompanied by knowledge and action."
232,وَيْلُكُمْ يَا عَبِيدَ الدُّنْيَا: إِنَّ لِكُلِّ شَيْءٍ عَلَامَةً يُعْرَفُ بِهَا وَتَشْهَدُ لَهُ أَوْ عَلَيْهِ وَإِنَّ لِلدَّيْنِ ثَلَاثَ عَلَامَاتٍ يُعْرَفُ بِهِنَّ الْإِيمَانُ وَالْعِلْمُ وَالْعَمَلُ”,"Woe to you, O worshippers of the worldly life! Indeed, everything has a sign by which it is recognized and which serves as a witness for it or against it. And indeed the Religion has three signs by which it is recognized, and they are: Faith, Knowledge and Action.”"
233,بَابُ مَا جَاءَ مِنَ الْوَعِيدِ وَالتَّهْدِيدِ وَالتَّشْدِيدِ لِمَنْ قَرَأَ الْقُرْآنَ لِلصَّيْتِ وَالذِّكْرِ وَلَمْ يَقْرَأْهُ لِلْعَمَلِ بِهِ وَاكْتِسَابِ الْأَجْرِ,"The Warning, Threat and Severe Caution against those Who Recite the Qur’aan to Gain Repute and Fame and Not in Order to Act on it and Gain Reward"
234,107 – أَخْبَرَنَا أَبُو الْحَسَنِ عَلِيُّ بْنُ أَحْمَدَ بْنِ عُمَرَ الْمُقْرِئُ ثنا مُحَمَّدُ بْنُ الْعَبَّاسِ بْنِ الْفَضْلِ، صَاحِبُ الطَّعَامِ بِالْمَوْصِلِ، ثنا مُحَمَّدُ بْنُ أَحْمَدَ بْنِ أَبِي الْمُثَنَّى، ثنا جَعْفَرُ بْنُ عَوْنٍ، وَعَبْدُ الْوَهَّابِ يَعْنِي ابْنَ عَطَاءٍ، قَالَا: أَنْبَأَ عَبْدُ الْمَلِكِ بْنُ عَبْدِ الْعَزِيزِ بْنِ جَرِيحٍ، قَالَ أَخْبَرَنِي يُونُسُ بْنُ يُوسُفَ، عَنْ سُلَيْمَانَ بْنِ يَسَارٍ، قَالَ:,"[107] Abul-Hasan ‘Alee bin Ahmad bin ‘Umar Al-Muqree informed us: Muhammad bin Al-‘Abbaas bin Al-Fadl, the food owner, reported to us in Mawsil: Muhammad bin Ahmad bin Abil-Mathnaa narrated to us: Ja’far bin ‘Awn and ‘Abdul-Wahhaab, i.e. Ibn ‘Ataa, both said: ‘Abdul-Malik bin ‘Abdil-‘Azeez bin Juraij reported to us, saying: Yoonus bin Yoosuf informed me that Sulaymaan bin Yasaar said:"
235,تَفَرَّقَ النَّاسُ عَنْ أَبِي هُرَيْرَةَ، فَقَالَ لَهُ نَاتِلٌ أَخُو أَهْلِ الشَّامِ: يَا أَبَا هُرَيْرَةَ حَدَّثَنَا حَدِيثًا، سَمِعْتُهُ مِنْ رَسُولِ اللَّهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ فَقَالَ: سَمِعْتُ رَسُولَ اللَّهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ يَقُولُ: أَوَّلُ النَّاسِ يُقْضَى فِيهِ يَوْمَ الْقِيَامَةِ رَجُلٌ أَتَى بِهِ اللَّهُ، فَعَرَّفَهُ نِعَمَهُ فَعَرَفَهَا، فَقَالَ: مَا عَمِلْتَ فِيهَا، فَقَالَ: قَاتَلْتُ فِي سَبِيلِكَ حَتَّى اسْتُشْهِدْتُ، قَالَ: كَذَبْتَ، إِنَّمَا أَرَدْتَ أَنْ يُقَالَ: فُلَانٌ جَرِيءٌ، فَقَدْ قِيلَ فَأَمَرَ بِهِ فَسُحِبَ عَلَى [ص:70] وَجْهِهِ حَتَّى أُلْقِيَ فِي النَّارِ،,"“The people once parted from the company of Abu Hurairah, so Naatil, one of the people of Shaam, (stayed behind and) said to him: ‘O Abu Hurairah! Narrate to us a hadeeth that you heard from the Messenger of Allaah. So he said: I heard the Messenger of Allaah say: ’The first of mankind to be judged on the Day of Judgement will be a man whom Allaah will bring forward, and whom He will remind of the favours He bestowed on him until he acknowledges them. Then He will say: ’What did you do for it?’ The man will say: I fought (in battle) in Your Cause until I was martyred so Allaah will say: ’You have lied! You only wanted that it be said (about you): He is a brave man, and such was said (about you).’ Then He will put someone in charge of him and he will be dragged on his face until he is thrown into the Hellfire."
236,وَرَجُلٌ تَعَلَّمَ الْعِلْمَ وَالْقُرْآنَ فَأَتَى بِهِ اللَّهُ فَعَرَّفَهُ نِعَمَهُ فَعَرَفَهَا، فَقَالَ: مَا عَمِلْتَ فِيهَا؟ قَالَ: تَعَلَّمْتُ الْعِلْمَ وَقَرَأْتُ الْقُرْآنَ وَعَلَّمْتُهُ فِيكَ، فَقَالَ: كَذَبْتَ، إِنَّمَا أَرَدْتَ أَنْ يُقَالَ: فُلَانٌ عَالِمٌ، وَفُلَانٌ قَارِئٌ، فَأَمَرَ بِهِ فَسُحِبَ عَلَى وَجْهِهِ حَتَّى أُلْقِيَ فِي النَّارِ،,Then a man who used to acquire knowledge and learn the Qur’aan will be brought forward by Allaah and He will remind him of the favours He bestowed on him until he acknowledges them. Then He will say: ’What did you do for it?’ He will say: T acquired knowledge and read the Qur’aan and taught it to others for Your sake.’ So He will say: ’You have lied! You only wanted that it be said (about you): He is knowledgeable and a good reciter.’ Then He will put someone in charge of him and he will be dragged on his face until he is thrown into the Hellfire.
237,وَرَجُلٌ أَتَاهُ اللَّهُ مِنْ أَنْوَاعِ الْمَالِ، فَأَتَى بِهِ اللَّهُ فَعَرَّفَهُ نِعَمَهُ فَعَرَفَهَا، فَقَالَ مَا عَمِلْتَ فِيهَا؟ فَقَالَ: مَا تَرَكْتُ ذَكَرَ كَلِمَةً مَعْنَاهَا مِنْ سَبِيلٍ تُحِبُّ أَنْ يُنْفَقَ فِيهِ إِلَّا أَنْفَقْتُ فِيهِ لَكَ، قَالَ: كَذَبْتَ إِنَّمَا أَرَدْتَ أَنْ يُقَالَ: فُلَانٌ جَوَّادٌ فَقَدْ قِيلَ فَأَمَرَ بِهِ فَسُحِبَ عَلَى وَجْهِهِ حَتَّى أُلْقِيَ فِي النَّارِ”,"And then Allaah will bring forward a man who was given large portions of wealth, and He will remind him of the favours He bestowed on him until he acknowledges them. So He will then say: ’What did you do for it?’ The man will say: I did not leave any avenue You would love that charity be given in, except that I gave money in it for Your sake.’ So He will say: ’You have lied! You only wanted that it be said (about you): He is a generous man, and such was said (about you). Then He will put someone in charge of him and he will be dragged on his face until he is thrown into the Hellfire.’”"
238,108 – أَخْبَرَنَا أَبُو الْحُسَيْنِ عَلِيُّ بْنُ مُحَمَّدِ بْنِ عَبْدِ اللَّهِ بْنِ بِشْرَانَ الْمُعَدِّلُ، قَالَ: أَنْبَأَ إِسْمَاعِيلُ بْنُ مُحَمَّدِ بْنِ إِسْمَاعِيلَ الصَّفَّارُ، ثنا مُحَمَّدُ بْنُ عُبَيْدِ اللَّهِ بْنِ الْمُنَادِي، نا أَبُو بَدْرٍ، نا عَمْرُو بْنُ قَيْسٍ، عَنِ الْحَسَنِ، قَالَ:,"[108] Abul-Husayn ‘Alee bin Muhammad bin ‘Abdillaah bin Bishraan Al-Mu’adal informed us, saying: Ismaa’eel bin Muhammad bin Ismaa’eel As-Safaar reported to us: Muhammad bin ‘Ubaydillaah bin Al-Manaadee narrated to us: Abu Badr narrated to us: ‘Amr bin Qays narrated to us that Al-Hasan said:"
239,“إِنَّهُ تَعَلَّمَ هَذَا الْقُرْآنَ عَبِيدٌ وَصِبْيَانٌ لَمْ يَأْتُوهْ مِنْ قِبَلِ وَجْهِهِ وَلَا يَدْرُونَ مَا تَأْوِيلُهُ، قَالَ اللَّهُ تَعَالَى {كِتَابٌ أَنْزَلْنَاهُ إِلَيْكَ مُبَارَكٌ لِيَدَّبَّرُوا آيَاتِهِ} [ص: 29] مَا تَدَبُّرُ آيَاتِهِ؟ [ص:71],"“Verily, this Qur’aan is learned by servants and young children who do not approach it from its front side, nor do they have knowledge of the interpretation of its meanings. Allaah, the Most High, says: ‘This is a Book (which) We have sent down to you, full of blessings, that they may ponder over its verses.’ [Surah Saad: 29]"
240,اتِّبَاعُهُ بِعَمَلِهِ، وَإِنَّ أَوْلَى النَّاسِ بِهَذَا الْقُرْآنِ مَنِ اتَّبَعَهُ، وَإِنْ لَمْ يَكُنْ يَقْرَؤُهُ يَقُولُ أَحَدُهُمْ يَا فُلَانُ تَعَالَ أُقْارِئُكَ مَتَى كَانَتِ الْقُرَّاءُ تَفْعَلُ هَذَا؟ مَا هُمْ بِالْقُرَّاءِ وَلَا الْحُلَمَاءِ وَلَا الْحُكَمَاءِ لَا أَكْثَرَ اللَّهُ فِي النَّاسِ أَمْثَالَهُمْ “,"What does pondering over its verses mean? It means following it through actions. And verily, the people with the most right to this Qur’aan are those who follow it even if they don’t recite it. One of them says: ‘O so and so, come here, I will teach you how to recite! When did the reciters ever do this? They are not the reciters, nor are they the forbearing, nor the wise. May Allaah not increase their likes amongst the people!”"
241,109 – أَخْبَرَنَا مُحَمَّدُ بْنُ الْحُسَيْنِ الْقَطَّانُ، أَنْبَأَ دَعْلَجُ بْنُ أَحْمَدَ، نا مُحَمَّدُ بْنُ عَلِيِّ بْنِ زَيْدٍ الصَّائِغُ، أَنَّ سَعِيدَ بْنَ مَنْصُورٍ حَدَّثَهُمْ، ثنا حُدَيْجٌ يَعْنِي ابْنَ مُعَاوِيَةَ، عَنْ أَبِي إِسْحَاقَ، قَالَ: قَالَ عُمَرُ بْنُ الْخَطَّابِ،:,"[109] Muhammad bin Al-Husayn Al-Qattaan informed us: Di’laj bin Ahmad informed us: Muhammad bin ‘Alee bin Zayd As-Saa’igh narrated to us that Sa’eed bin Mansoor narrated to them: Hudaij, i.e. Ibn Mu’aawiyah, narrated to us that Abu Ishaaq said: ‘Umar bin Al-Khattaab said:"
242,«لَا يَغُرَّنَّكُمْ مَنْ قَرَأَ الْقُرْآنَ، إِنَّمَا هُوَ كَلَامٌ يُتَكَلَّمُ بِهِ، وَلَكِنِ انْظُرُوا مَنْ يَعْمَلُ بِهِ»,"“Do not be fooled by the one who recites the Qur’aan for that is only words that we utter. Rather, look at the one who acts upon it.”"
243,بَابُ مَا قِيلَ فِي حِفْظِ حُرُوفِهِ وَتَضْيِيعِ حُدُودِهِ,What has been Stated concerning Memorizing Its Letters yet Neglecting its Commandments
244,110 – أَخْبَرَنَا أَبُو الْقَاسِمِ عُبَيْدُ اللَّهِ بْنُ مُحَمَّدِ بْنِ عُبَيْدِ اللَّهِ النَّجَّارُ، قَالَ: أَنْبَأَ أَبُو الْحُسَيْنِ مُحَمَّدُ بْنُ الْمُظَفَّرِ بْنِ مُوسَى الْحَافِظُ، نا مُحَمَّدُ بْنُ أَحْمَدَ بْنِ الْهَيْثَمِ، نا مَالِكُ بْنُ عَبْدِ اللَّهِ بْنِ سَيْفٍ، ثنا عَلِيُّ بْنُ الْحُسَيْنِ، ثنا عُمَرُ بْنُ الصُّبْحِ، عَنْ يُونُسَ بْنِ عُبَيْدٍ، عَنِ الْحَسَنِ، عَنْ أَبِي هُرَيْرَةَ، قَالَ: قَالَ رَسُولُ اللَّهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ:,"[110] Abul-Qaasim ‘Ubaydullaah bin Muhammad bin ‘Ubaydillaah An-Najjaar informed us, saying: Abul-Husayn Muhammad bin Al-Mudhfar bin Moosaa, the Haafidh, reported to us: Muhammad bin Ahmad bin Al-Haytham narrated to us: Maalik bin ‘Abdillaah bin Sayf narrated to us: ‘Alee bin Al-Husayn narrated to us: ‘Umar bin As-Subh narrated to us from Yoonus bin ‘Ubayd from Al-Hasan that Abu Hurairah said: The Messenger of Allaah said:"
245,«لَنْ يَتْلُوَ الْقُرْآنَ مَنْ لَمْ يَعْمَلْ بِهِ»,“The Qur’aan should never be recited by one who doesn’t act on it.”
246,111 – أَخْبَرَنَا أَبُو الْقَاسِمِ عَبْدُ الْعَزِيزِ بْنُ مُحَمَّدِ بْنِ جَعْفَرٍ الْعَطَّارُ، وَالْحَسَنُ بْنُ أَبِي بَكْرِ بْنِ شَاذَانَ، قَالَ عَبْدُ الْعَزِيزِ ثنا، وَقَالُ الْحَسَنُ،: أَخْبَرَنَا عُثْمَانُ بْنُ أَحْمَدَ بْنِ عَبْدِ اللَّهِ الدَّقَّاقُ، ثنا مُحَمَّدُ [ص:73] بْنُ غَالِبِ بْنِ حَرْبٍ، زَادَ عَبْدُ الْعَزِيزِ الضَّبِّيُّ قَالَ: حَدَّثَنِي، وَفِي رِوَايَةِ ابْنِ شَاذَانَ، حَدَّثنا مُسْلِمُ بْنُ إِبْرَاهِيمَ، ثنا صَدَقَةُ بْنُ مُوسَى، وَالْحَسَنُ بْنُ أَبِي جَعْفَرٍ، قَالَا: ثنا مَالِكُ بْنُ دِينَارٍ، عَنْ ثُمَامَةَ بْنِ عَبْدِ اللَّهِ، عَنْ أَنَسِ بْنِ مَالِكٍ، قَالَ: قَالَ رَسُولُ اللَّهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ:,"[111] Abul-Qaasim ‘Abdul-‘Azeez bin Muhammad bin Ja’far Al-‘Attaar and Al-Hasan bin Abee Bakr bin Shaadhaan both narrated to us: ‘Abdul-‘Azeez said: Al-Hasan said: ‘Uthmaan bin Ahmad bin ‘Abdillaah Ad-Daqaaq informed us: Muhammad bin Ghaalib bin Harb Zaad ‘Abdul-‘Azeez Ad-Dubbee narrated to us, saying: Muslim bin Ibraaheem narrated to us: Sadaqah bin Moosaa and Al-Hasan bin Abee Ja’far both said: Maalik bin Deenaar narrated to us from Thamaamah bin ‘Abdillaah that Anas bin Maalik said: The Messenger of Allaah said:"
247,“أَتَيْتُ لَيْلَةَ أُسْرِيَ بِي عَلَى قَوْمٍ تُقْرَضُ شِفَاهُهُمْ بِمَقَارِيضَ مِنْ نَارٍ، كُلَّمَا قُرِضَتْ وَفَتْ، فَقُلْتُ: يَا جِبْرِيلُ مَنْ هَؤُلَاءِ؟ قَالَ: خُطَبَاءُ مِنْ أُمَّتِكَ الَّذِينَ يَقُولُونَ وَلَا يَفْعَلُونَ، وَيَقْرَءُونَ كِتَابَ اللَّهِ وَلَا يَعْمَلُونَ”,"“On the night that I was ascended up to the heavens, I came upon a people whose lips were being cut off by pliers made from Fire. Every time their lips were severed, they would be brought back and formed again. So I said: ‘O Jibreel, who are these people?’ He said: ‘They are speakers from your nation, who say words but do not do deeds, and who read the Book of Allaah yet do not act (on it).”"
248,112 – أَخْبَرَنَا الْحَسَنُ بْنُ أَبِي بَكْرٍ، قَالَ: أَنْبَأَ أَحْمَدُ بْنُ إِسْحَاقَ بْنِ مِنْجَابٍ الطِّيبِيُّ، ثنا مُحَمَّدُ بْنُ أَيُّوبَ الْبَجَلِيُّ، قَالَ: أَنْبَأَ أَبُو بَكْرٍ يَعْنِي ابْنَ أَبِي شَيْبَةَ، ثنا عَبْدُ اللَّهِ بْنُ نُمَيْرٍ، ثنا مُحَمَّدُ بْنُ إِسْحَاقَ، عَنْ عَمْرِو بْنِ شُعَيْبٍ، عَنْ أَبِيهِ، عَنْ جَدِّهِ، قَالَ: سَمِعْتُ رَسُولَ اللَّهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ يَقُولُ:,"[112] Al-Hasan bin Abee Bakr informed us, saying: Ahmad bin Ishaaq bin Minjaab At-Teebee reported to us: Muhammad bin Ayoob Al-Bajlee narrated to us, saying: Abu Bakr, i.e. Ibn Abee Shaybah, reported to us: ‘Abdullaah bin Numair narrated to us: Muhammad bin Ishaaq narrated to us from ‘Amr bin Shu’ayb from his father from his grandfather, who said: I heard the Messenger of Allaah say:"
249,“يُمَثَّلُ الْقُرْآنُ يَوْمَ الْقِيَامَةِ رَجُلًا فَيُؤْتَى بِالرَّجُلِ قَدْ حَمَلَهُ [ص:74] فَخَالَفَ أَمَرَهُ فَيَنْتَتِلَ لَهُ خَصْمًا فَيَقُولُ: يَا رَبِّ حَمَّلْتَهُ إِيَّايَ فَبِئْسَ حَامِلٌ، تَعَدَّى حُدُودِي وَضَيَّعَ فَرَائِضِي، وَرَكِبَ مَعْصِيَتِي، وَتَرَكَ طَاعَتِي فَمَا يَزَالُ يَقْذِفُ عَلَيْهِ بِالْحُجَجِ حَتَّى يُقَالُ: فَشَأْنُكَ، فَيَأْخُذُ بِيَدِهِ فَمَا يُرْسِلُهُ حَتَّى يَكُبَّهُ عَلَى مِنْخَرِهِ فِي النَّارِ،,"“On the Day of Judgement, the Qur’aan will take the form of a man. So a man who used to carry it yet oppose its commandments will be brought forward. So it will prepare to debate him, and say: ‘My Lord, You have made him carry me, so what an evil carrier he was! He transgressed my limits, neglected my obligations, committed the acts of disobedience (mentioned) in me and abandoned the acts of obedience (mentioned) in me.’ He will then continue to accuse him with proofs until it is said: ‘So do as you like (with him).’ Then it will take him by the hand and it will not let go of him until it throws him down on his nose into the Hellfire."
250,وَيُؤْتَى بِالرَّجُلِ الصَّالِحِ قَدْ كَانَ حَمَلَهُ وَحَفِظَ أَمَرَهُ فَيَنْتَتِلَ خَصْمًا دُونَهُ فَيَقُولُ: يَا رَبِّ حَمَّلْتَهُ إِيَّايَ فَحَفِظَ حُدُودِي، وَعَمِلَ بِفَرَائِضِي وَاجْتَنَبَ مَعْصِيَتِي وَاتَّبَعَ طَاعَتِي، فَمَا يَزَالُ يَقْذِفُ لَهُ بِالْحُجَجِ حَتَّى يُقَالَ: شَأْنُكَ بِهِ، فَيَأْخُذُ بِيَدِهِ فَمَا يُرْسِلُهُ حَتَّى يُلْبِسَهُ حُلَّةَ الْإِسْتَبْرَقِ، وَيَعْقِدَ عَلَيْهِ تَاجَ الْمُلْكِ وَيَسْقِيَهُ كَأْسَ الْخَمْرِ “,"Then a righteous man will be brought forward, who used to carry it while preserving its commandments. So it will prepare to debate apart from him, and say: ‘My Lord, You have made him carry me, so he observed my limits, implemented my obligations, avoided the acts of disobedience (mentioned) in me and abided by the acts of obedience (mentioned) in me.’ He will then continue to accuse him with proofs until it is said: ‘Do as you like (with him).’ So it will take him by the hand and not let go of him until it dresses him in a silk brocade, places upon him a king’s crown, and gives him a cup of wine to drink.”"
